"AgeComp","Year","RunAge3","RunAge4","RunAge5","RunAge6","RunAge7","Total"
"SlamgeeshAvg",1958,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1959,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1960,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1961,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1962,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1963,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1964,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1965,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1966,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1967,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1968,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1969,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1970,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1971,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1972,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1973,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1974,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1975,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1976,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1977,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1978,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1979,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1980,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1981,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1982,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1983,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1984,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1985,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1986,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1987,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1988,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1989,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1990,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1991,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1992,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1993,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1994,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1995,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1996,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1997,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1998,0,0.8,0.2,0,0,1
"SlamgeeshAvg",1999,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2000,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2001,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2002,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2003,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2004,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2005,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2006,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2007,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2008,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2009,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2010,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2011,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2012,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2013,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2014,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2015,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2016,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2017,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2018,0,0.8,0.2,0,0,1
"SlamgeeshAvg",2019,0,0.8,0.2,0,0,1
"KwinageeseAvg",1954,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1955,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1956,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1957,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1958,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1959,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1960,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1961,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1962,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1963,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1964,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1965,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1966,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1967,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1968,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1969,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1970,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1971,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1972,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1973,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1974,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1975,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1976,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1977,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1978,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1979,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1980,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1981,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1982,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1983,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1984,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1985,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1986,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1987,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1988,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1989,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1990,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1991,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1992,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1993,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1994,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1995,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1996,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1997,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1998,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",1999,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2000,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2001,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2002,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2003,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2004,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2005,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2006,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2007,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2008,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2009,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2010,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2011,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2012,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2013,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2014,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2015,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2016,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2017,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2018,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"KwinageeseAvg",2019,0.013939394,0.505151515,0.452424242,0.028484848,0,1
"LowerNassSRTAvg",1954,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1955,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1956,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1957,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1958,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1959,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1960,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1961,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1962,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1963,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1964,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1965,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1966,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1967,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1968,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1969,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1970,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1971,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1972,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1973,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1974,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1975,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1976,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1977,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1978,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1979,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1980,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1981,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1982,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1983,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1984,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1985,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1986,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1987,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1988,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1989,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1990,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1991,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1992,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1993,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1994,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1995,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1996,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1997,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1998,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",1999,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2000,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2001,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2002,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2003,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2004,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2005,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2006,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2007,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2008,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2009,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2010,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2011,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2012,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2013,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2014,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2015,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2016,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2017,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2018,0.423115385,0.574192308,0,0,0,0.997307692
"LowerNassSRTAvg",2019,0.423115385,0.574192308,0,0,0,0.997307692
"KwinageeseAnnual",1954,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1955,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1956,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1957,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1958,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1959,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1960,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1961,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1962,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1963,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1964,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1965,0,1,0,0,0,1
"KwinageeseAnnual",1966,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1967,0,0.8,0.18,0.02,0,1
"KwinageeseAnnual",1968,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1969,0.1,0.69,0.2,0.01,0,1
"KwinageeseAnnual",1970,0.07,0.68,0.24,0.01,0,1
"KwinageeseAnnual",1971,0.1,0.7,0.19,0.01,0,1
"KwinageeseAnnual",1972,0,0.31,0.61,0.08,0,1
"KwinageeseAnnual",1973,0,0.76,0.23,0.02,0,1.01
"KwinageeseAnnual",1974,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1975,0,0.58,0.39,0.03,0,1
"KwinageeseAnnual",1976,0,0.43,0.56,0.01,0,1
"KwinageeseAnnual",1977,0,0.16,0.7,0.13,0,0.99
"KwinageeseAnnual",1978,0,0.16,0.73,0.12,0,1.01
"KwinageeseAnnual",1979,0,0.42,0.58,0,0,1
"KwinageeseAnnual",1980,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1981,0,0.95,0.05,0,0,1
"KwinageeseAnnual",1982,0.18,0.59,0.23,0,0,1
"KwinageeseAnnual",1983,0,0.55,0.45,0,0,1
"KwinageeseAnnual",1984,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",1985,0,0.99,0.01,0,0,1
"KwinageeseAnnual",1986,0,0.05,0.95,0,0,1
"KwinageeseAnnual",1987,0,0.02,0.97,0.01,0,1
"KwinageeseAnnual",1988,0,0.25,0.6,0.15,0,1
"KwinageeseAnnual",1989,0,0.91,0.09,0,0,1
"KwinageeseAnnual",1990,0,0.07,0.92,0.01,0,1
"KwinageeseAnnual",1991,0,0.16,0.83,0.01,0,1
"KwinageeseAnnual",1992,0.01,0.11,0.77,0.11,0,1
"KwinageeseAnnual",1993,0,0.93,0.05,0.02,0,1
"KwinageeseAnnual",1994,0,0.09,0.91,0,0,1
"KwinageeseAnnual",1995,0,0.76,0.21,0.02,0,0.99
"KwinageeseAnnual",1996,0,0.47,0.52,0.01,0,1
"KwinageeseAnnual",1997,0,0.87,0.13,0,0,1
"KwinageeseAnnual",1998,0,0.2,0.8,0.01,0,1.01
"KwinageeseAnnual",1999,0,0.73,0.17,0.09,0,0.99
"KwinageeseAnnual",2000,0,0.21,0.75,0.04,0,1
"KwinageeseAnnual",2001,0,0.75,0.23,0.02,0,1
"KwinageeseAnnual",2002,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2003,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2004,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2005,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2006,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2007,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2008,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2009,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2010,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2011,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2012,0,0.32,0.68,0,0,1
"KwinageeseAnnual",2013,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2014,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2015,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2016,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2017,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2018,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"KwinageeseAnnual",2019,0.013939394,0.505151515,0.452424242,0.028484848,0,NA
"MeziadinAnnual",1954,0.011052632,0.251052632,0.627894737,0.109649123,0,NA
"MeziadinAnnual",1955,0.011052632,0.251052632,0.627894737,0.109649123,0,NA
"MeziadinAnnual",1956,0.011052632,0.251052632,0.627894737,0.109649123,0,NA
"MeziadinAnnual",1957,0.011052632,0.251052632,0.627894737,0.109649123,0,NA
"MeziadinAnnual",1958,0.011052632,0.251052632,0.627894737,0.109649123,0,NA
"MeziadinAnnual",1959,0,0.17,0.8,0.02,0,0.99
"MeziadinAnnual",1960,0.011052632,0.251052632,0.627894737,0.109649123,0,NA
"MeziadinAnnual",1961,0.011052632,0.251052632,0.627894737,0.109649123,0,NA
"MeziadinAnnual",1962,0.011052632,0.251052632,0.627894737,0.109649123,0,NA
"MeziadinAnnual",1963,0.011052632,0.251052632,0.627894737,0.109649123,0,NA
"MeziadinAnnual",1964,0,0.04,0.94,0.02,0,1
"MeziadinAnnual",1965,0.01,0.56,0.4,0.02,0,0.99
"MeziadinAnnual",1966,0,0.16,0.83,0.01,0,1
"MeziadinAnnual",1967,0,0.45,0.38,0.17,0,1
"MeziadinAnnual",1968,0,0.11,0.85,0.04,0,1
"MeziadinAnnual",1969,0,0.5,0.46,0.03,0,0.99
"MeziadinAnnual",1970,0,0.2,0.75,0.05,0,1
"MeziadinAnnual",1971,0.01,0.25,0.71,0.03,0,1
"MeziadinAnnual",1972,0.01,0.35,0.61,0.02,0,0.99
"MeziadinAnnual",1973,0,0.3,0.65,0.05,0,1
"MeziadinAnnual",1974,0,0.16,0.73,0.12,0,1.01
"MeziadinAnnual",1975,0,0.16,0.71,0.13,0,1
"MeziadinAnnual",1976,0,0.22,0.71,0.07,0,1
"MeziadinAnnual",1977,0,0.24,0.72,0.04,0,1
"MeziadinAnnual",1978,0,0.08,0.76,0.16,0,1
"MeziadinAnnual",1979,0,0.13,0.82,0.05,0,1
"MeziadinAnnual",1980,0,0.18,0.77,0.05,0,1
"MeziadinAnnual",1981,0,0.43,0.54,0.02,0,0.99
"MeziadinAnnual",1982,0,0.08,0.84,0.08,0,1
"MeziadinAnnual",1983,0.011052632,0.251052632,0.627894737,0.109649123,0,NA
"MeziadinAnnual",1984,0,0.09,0.74,0.17,0,1
"MeziadinAnnual",1985,0,0.32,0.51,0.18,0,1.01
"MeziadinAnnual",1986,0,0.11,0.61,0.28,0,1
"MeziadinAnnual",1987,0,0.15,0.74,0.11,0,1
"MeziadinAnnual",1988,0,0.13,0.82,0.05,0,1
"MeziadinAnnual",1989,0,0.18,0.43,0.39,0,1
"MeziadinAnnual",1990,0,0.19,0.68,0.13,0,1
"MeziadinAnnual",1991,0,0.46,0.47,0.07,0,1
"MeziadinAnnual",1992,0,0.44,0.5,0.06,0,1
"MeziadinAnnual",1993,0,0.33,0.6,0.07,0,1
"MeziadinAnnual",1994,0,0.14,0.76,0.1,0,1
"MeziadinAnnual",1995,0,0.5,0.43,0.07,0,1
"MeziadinAnnual",1996,0,0.07,0.87,0.06,0,1
"MeziadinAnnual",1997,0,0.3,0.53,0.16,0,0.99
"MeziadinAnnual",1998,0,0.22,0.68,0.09,0,0.99
"MeziadinAnnual",1999,0,0.31,0.64,0.06,0,1.01
"MeziadinAnnual",2000,0,0.23,0.5,0.27,0,1
"MeziadinAnnual",2001,0,0.28,0.4,0.32,0,1
"MeziadinAnnual",2002,0,0.46,0.51,0.03,0,1
"MeziadinAnnual",2003,0,0.21,0.67,0.12,0,1
"MeziadinAnnual",2004,0,0.28,0.66,0.05,0,0.99
"MeziadinAnnual",2005,0,0.17,0.68,0.15,0,1
"MeziadinAnnual",2006,0,0.18,0.56,0.26,0,1
"MeziadinAnnual",2007,0,0.05,0.69,0.26,0,1
"MeziadinAnnual",2008,0,0.24,0.66,0.1,0,1
"MeziadinAnnual",2009,0,0.11,0.76,0.13,0,1
"MeziadinAnnual",2010,0.03,0.24,0.68,0.06,0,1.01
"MeziadinAnnual",2011,0.01,0.32,0.58,0.09,0,1
"MeziadinAnnual",2012,0.05,0.16,0.62,0.18,0,1.01
"MeziadinAnnual",2013,0.02,0.33,0.53,0.12,0,1
"MeziadinAnnual",2014,0.09,0.25,0.53,0.13,0,1
"MeziadinAnnual",2015,0.01,0.4,0.41,0.18,0,1
"MeziadinAnnual",2016,0.04,0.21,0.62,0.14,0,1.01
"MeziadinAnnual",2017,0.07,0.26,0.47,0.2,0,1
"MeziadinAnnual",2018,0.1,0.44,0.38,0.08,0,1
"MeziadinAnnual",2019,0.11,0.45,0.33,0.11,0,1
"LowerNassSRTAnnual",1954,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1955,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1956,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1957,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1958,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1959,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1960,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1961,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1962,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1963,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1964,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1965,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1966,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1967,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1968,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1969,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1970,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1971,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1972,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1973,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1974,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1975,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1976,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1977,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1978,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1979,0.423115385,0.574192308,0,0,0,NA
"LowerNassSRTAnnual",1980,0.396,0.605,0,0,0,1.001
"LowerNassSRTAnnual",1981,0.396,0.605,0,0,0,1.001
"LowerNassSRTAnnual",1982,0.396,0.605,0,0,0,1.001
"LowerNassSRTAnnual",1983,0.396,0.605,0,0,0,1.001
"LowerNassSRTAnnual",1984,0.396,0.605,0,0,0,1.001
"LowerNassSRTAnnual",1985,0.396,0.605,0,0,0,1.001
"LowerNassSRTAnnual",1986,0.396,0.605,0,0,0,1.001
"LowerNassSRTAnnual",1987,0.396,0.605,0,0,0,1.001
"LowerNassSRTAnnual",1988,0.396,0.605,0,0,0,1.001
"LowerNassSRTAnnual",1989,0.396,0.605,0,0,0,1.001
"LowerNassSRTAnnual",1990,0.396,0.605,0,0,0,1.001
"LowerNassSRTAnnual",1991,0.396,0.605,0,0,0,1.001
"LowerNassSRTAnnual",1992,0.396,0.605,0,0,0,1.001
"LowerNassSRTAnnual",1993,0.396,0.605,0,0,0,1.001
"LowerNassSRTAnnual",1994,0.765,0.235,0,0,0,1
"LowerNassSRTAnnual",1995,0.116,0.884,0,0,0,1
"LowerNassSRTAnnual",1996,0.353,0.647,0,0,0,1
"LowerNassSRTAnnual",1997,0.065,0.919,0,0,0,0.984
"LowerNassSRTAnnual",1998,0.548,0.452,0,0,0,1
"LowerNassSRTAnnual",1999,0.254,0.746,0,0,0,1
"LowerNassSRTAnnual",2000,0.538,0.462,0,0,0,1
"LowerNassSRTAnnual",2001,0.052,0.948,0,0,0,1
"LowerNassSRTAnnual",2002,0.786,0.214,0,0,0,1
